Year,State,MedianHousingPrice,Population,HousingPricePerCapita
2017,Northern Territory,433.525,244102.75,1.7759939205928652
2017,Northern Territory,433.525,245703.25,1.7644251754911666
2017,Northern Territory,433.525,247004.75,1.7551281908546292
2017,Northern Territory,433.525,246673.75,1.757483315512899
2017,Northern Territory,433.525,246366.25,1.7596769037966848
2017,Northern Territory,433.525,247492.75,1.7516674730875954
2017,Northern Territory,433.525,248212.0,1.7465916232897685
2017,Northern Territory,433.525,250452.5,1.7309669498208242
2017,Northern Territory,433.525,253235.0,1.711947400635773
2017,Northern Territory,433.525,254263.0,1.7050258983808104
2018,Northern Territory,442.0,201937.25,2.188798748125965
2018,Northern Territory,442.0,201570.5,2.1927811857389847
2018,Northern Territory,442.0,203014.0,2.1771897504605593
2018,Northern Territory,442.0,206236.5,2.1431705832866634
2018,Northern Territory,442.0,209679.25,2.1079815956991452
2018,Northern Territory,442.0,214479.5,2.0608030138078464
2018,Northern Territory,442.0,220444.0,2.0050443650088003
2018,Northern Territory,442.0,226246.75,1.9536192232595606
2018,Northern Territory,442.0,229784.25,1.923543497868109
2018,Northern Territory,442.0,231762.25,1.9071268077523411
2018,Northern Territory,442.0,236608.75,1.868062782969776
2018,Northern Territory,442.0,241608.5,1.829405836301289
2018,Northern Territory,442.0,242909.5,1.8196077139840146
2018,Northern Territory,442.0,244102.75,1.8107129067575027
2018,Northern Territory,442.0,245703.25,1.7989180037301093
2018,Northern Territory,442.0,247004.75,1.7894392719168357
2018,Northern Territory,442.0,246673.75,1.7918404370144776
2018,Northern Territory,442.0,246366.25,1.7940769078556824
2018,Northern Territory,442.0,247492.75,1.7859109004203153
2018,Northern Territory,442.0,248212.0,1.7807358226032586
2018,Northern Territory,442.0,250452.5,1.7648057016799592
2018,Northern Territory,442.0,253235.0,1.7454143384603233
2018,Northern Territory,442.0,254263.0,1.738357527442058
2019,Northern Territory,421.625,201937.25,2.087901068277398
2019,Northern Territory,421.625,201570.5,2.091699926328505
2019,Northern Territory,421.625,203014.0,2.076827213886727
2019,Northern Territory,421.625,206236.5,2.044376237959818
2019,Northern Territory,421.625,209679.25,2.0108093671643714
2019,Northern Territory,421.625,214479.5,1.9658055898116138
2019,Northern Territory,421.625,220444.0,1.9126172633412568
2019,Northern Territory,421.625,226246.75,1.8635626810108874
2019,Northern Territory,421.625,229784.25,1.8348733649064286
2019,Northern Territory,421.625,231762.25,1.819213439634798
2019,Northern Territory,421.625,236608.75,1.7819501603385335
2019,Northern Territory,421.625,241608.5,1.7450751939604774
2019,Northern Territory,421.625,242909.5,1.7357287384807922
2019,Northern Territory,421.625,244102.75,1.7272439577186247
2019,Northern Territory,421.625,245703.25,1.715992767698433
2019,Northern Territory,421.625,247004.75,1.7069509796876376
2019,Northern Territory,421.625,246673.75,1.7092414575932786
2019,Northern Territory,421.625,246366.25,1.7113748332005703
2019,Northern Territory,421.625,247492.75,1.7035852565378178
2019,Northern Territory,421.625,248212.0,1.6986487357581421
2019,Northern Territory,421.625,250452.5,1.68345295016021
2019,Northern Territory,421.625,253235.0,1.6649554761387644
2019,Northern Territory,421.625,254263.0,1.6582239649496782
2020,Northern Territory,428.0,201937.25,2.1194702809907535
2020,Northern Territory,428.0,201570.5,2.1233265780458948
2020,Northern Territory,428.0,203014.0,2.1082289891337544
2020,Northern Territory,428.0,206236.5,2.0752873521418373
2020,Northern Territory,428.0,209679.25,2.0412129478715704
2020,Northern Territory,428.0,214479.5,1.995528710203073
2020,Northern Territory,428.0,220444.0,1.9415361724519606
2020,Northern Territory,428.0,226246.75,1.891739881346362
2020,Northern Territory,428.0,229784.25,1.8626167807410647
2020,Northern Territory,428.0,231762.25,1.8467200762850724
2020,Northern Territory,428.0,236608.75,1.8088933735544437
2020,Northern Territory,428.0,241608.5,1.7714608550609767
2020,Northern Territory,428.0,242909.5,1.7619730805094078
2020,Northern Territory,428.0,244102.75,1.7533600092583963
2020,Northern Territory,428.0,245703.25,1.7419387004445404
2020,Northern Territory,428.0,247004.75,1.7327601999556688
2020,Northern Territory,428.0,246673.75,1.7350853100502182
2020,Northern Territory,428.0,246366.25,1.7372509424484888
2020,Northern Territory,428.0,247492.75,1.7293435868323415
2020,Northern Territory,428.0,248212.0,1.7243324255072277
2020,Northern Territory,428.0,250452.5,1.708906878549825
2020,Northern Territory,428.0,253235.0,1.690129721405019
2020,Northern Territory,428.0,254263.0,1.6832964292877848
2021,Northern Territory,465.5,201937.25,2.3051715322457844
2021,Northern Territory,465.5,201570.5,2.309365705795243
2021,Northern Territory,465.5,203014.0,2.2929453141162677
2021,Northern Territory,465.5,206236.5,2.2571174355654793
2021,Northern Territory,465.5,209679.25,2.22005754026686
2021,Northern Territory,465.5,214479.5,2.170370594858716
2021,Northern Territory,465.5,220444.0,2.1116474025149246
2021,Northern Territory,465.5,226246.75,2.0574881186138585
2021,Northern Territory,465.5,229784.25,2.025813344474219
2021,Northern Territory,465.5,231762.25,2.008523821286685
2021,Northern Territory,465.5,236608.75,1.967382863059798
2021,Northern Territory,465.5,241608.5,1.9266706262403848
2021,Northern Territory,465.5,242909.5,1.916351563030676
2021,Northern Territory,465.5,244102.75,1.9069838418452885
2021,Northern Territory,465.5,245703.25,1.8945618342451718
2021,Northern Territory,465.5,247004.75,1.8845791427087941
2021,Northern Territory,465.5,246673.75,1.8871079715616275
2021,Northern Territory,465.5,246366.25,1.8894633497891857
2021,Northern Territory,465.5,247492.75,1.8808631768001285
2021,Northern Territory,465.5,248212.0,1.8754129534430246
2021,Northern Territory,465.5,250452.5,1.8586358690769706
2021,Northern Territory,465.5,253235.0,1.83821351708887
2021,Northern Territory,465.5,254263.0,1.8307815136295882
2022,Northern Territory,476.0,201937.25,2.357167882597193
2022,Northern Territory,476.0,201570.5,2.3614566615650605
2022,Northern Territory,476.0,203014.0,2.3446658851113718
2022,Northern Territory,476.0,206236.5,2.3080298589240993
2022,Northern Territory,476.0,209679.25,2.270134026137541
2022,Northern Territory,476.0,214479.5,2.219326322562296
2022,Northern Territory,476.0,220444.0,2.1592785469325544
2022,Northern Territory,476.0,226246.75,2.1038976250487575
2022,Northern Territory,476.0,229784.25,2.071508382319502
2022,Northern Territory,476.0,231762.25,2.0538288698871363
2022,Northern Territory,476.0,236608.75,2.0117599201212975
2022,Northern Territory,476.0,241608.5,1.970129362170619
2022,Northern Territory,476.0,242909.5,1.9595775381366312
2022,Northern Territory,476.0,244102.75,1.9499985149696184
2022,Northern Territory,476.0,245703.25,1.9372963117093487
2022,Northern Territory,476.0,247004.75,1.9270884466796692
2022,Northern Territory,476.0,246673.75,1.929674316784822
2022,Northern Territory,476.0,246366.25,1.932082823844581
2022,Northern Territory,476.0,247492.75,1.923288661991109
2022,Northern Territory,476.0,248212.0,1.9177155012650475
2022,Northern Territory,476.0,250452.5,1.9005599864245715
2022,Northern Territory,476.0,253235.0,1.8796769798803483
2022,Northern Territory,476.0,254263.0,1.8720773372452932
2023,Northern Territory,478.675,201937.25,2.3704145718533853
2023,Northern Territory,478.675,201570.5,2.3747274526778472
2023,Northern Territory,478.675,203014.0,2.3578423162934574
2023,Northern Territory,478.675,206236.5,2.3210004048749857
2023,Northern Territory,478.675,209679.25,2.2828916070617384
2023,Northern Territory,478.675,214479.5,2.2317983770010654
2023,Northern Territory,478.675,220444.0,2.171413148010379
2023,Northern Territory,478.675,226246.75,2.115720999307172
2023,Northern Territory,478.675,229784.25,2.0831497371991334
2023,Northern Territory,478.675,231762.25,2.065370870363918
2023,Northern Territory,478.675,236608.75,2.0230655037060123
2023,Northern Territory,478.675,241608.5,1.98120099251475
2023,Northern Territory,478.675,242909.5,1.970589869889815
2023,Northern Territory,478.675,244102.75,1.9609570150274833
2023,Northern Territory,478.675,245703.25,1.948183428587127
2023,Northern Territory,478.675,247004.75,1.937918197929392
2023,Northern Territory,478.675,246673.75,1.940518599972636
2023,Northern Territory,478.675,246366.25,1.942940642234884
2023,Northern Territory,478.675,247492.75,1.934097059408811
2023,Northern Territory,478.675,248212.0,1.9284925789244678
2023,Northern Territory,478.675,250452.5,1.9112406544155078
2023,Northern Territory,478.675,253235.0,1.8902402906391296
2023,Northern Territory,478.675,254263.0,1.882597939928342
2024,Northern Territory,427.5,201937.25,2.116994264307353
2024,Northern Territory,427.5,201570.5,2.12084605634257
2024,Northern Territory,427.5,203014.0,2.105766104800654
2024,Northern Territory,427.5,206236.5,2.072862951029522
2024,Northern Territory,427.5,209679.25,2.0388283533063
2024,Northern Territory,427.5,214479.5,1.993197485074331
2024,Northern Territory,427.5,220444.0,1.9392680227177876
2024,Northern Territory,427.5,226246.75,1.8895299048494618
2024,Northern Territory,427.5,229784.25,1.860440826557956
2024,Northern Territory,427.5,231762.25,1.844562693018384
2024,Northern Territory,427.5,236608.75,1.806780180361039
2024,Northern Territory,427.5,241608.5,1.7693913914452513
2024,Northern Territory,427.5,242909.5,1.7599147007424576
2024,Northern Territory,427.5,244102.75,1.751311691490571
2024,Northern Territory,427.5,245703.25,1.7399037253271985
2024,Northern Territory,427.5,247004.75,1.7307359473856272
2024,Northern Territory,427.5,246673.75,1.733058341230066
2024,Northern Territory,427.5,246366.25,1.7352214436839462
2024,Northern Territory,427.5,247492.75,1.7273233256327711
2024,Northern Territory,427.5,248212.0,1.7223180184680837
2024,Northern Territory,427.5,250452.5,1.7069104920094629
2024,Northern Territory,427.5,253235.0,1.688155270795901
2024,Northern Territory,427.5,254263.0,1.6813299614965607
2002,Queensland,186.325,3665558.75,0.05083126822070441
2002,Queensland,186.325,3755007.25,0.049620410186957696
2002,Queensland,186.325,3840773.5,0.04851236346012073
2002,Queensland,186.325,3930028.5,0.047410597658515706
2002,Queensland,186.325,4020767.5,0.04634065511124431
2002,Queensland,186.325,4122624.25,0.045195726969296315
2002,Queensland,186.325,4233631.5,0.04401067972023545
2002,Queensland,186.325,4337991.25,0.042951907752234404
2002,Queensland,186.325,4412724.25,0.04222448298236628
2002,Queensland,186.325,4487875.5,0.04151741731694652
2002,Queensland,186.325,4579426.0,0.04068741366276035
2002,Queensland,186.325,4660869.25,0.039976448599153475
2002,Queensland,186.325,4726679.0,0.039419854828305456
2002,Queensland,186.325,4784646.0,0.038942274935282566
2002,Queensland,186.325,4854983.0,0.038378095247707356
2002,Queensland,186.325,4934711.0,0.037758036894156514
2002,Queensland,186.325,5016638.75,0.037141402697174475
2002,Queensland,186.325,5099858.5,0.03653532740173085
2002,Queensland,186.325,5169329.5,0.03604432644504476
2002,Queensland,186.325,5227907.5,0.03564045461783706
2002,Queensland,186.325,5338412.75,0.03490269649906707
2002,Queensland,186.325,5477571.5,0.03401598682919976
2002,Queensland,186.325,5560452.0,0.03350896653725273
2003,Queensland,212.3625,3665558.75,0.05793455090577937
2003,Queensland,212.3625,3755007.25,0.05655448468175394
2003,Queensland,212.3625,3840773.5,0.05529159686193419
2003,Queensland,212.3625,3930028.5,0.05403586767882217
2003,Queensland,212.3625,4020767.5,0.05281640880752245
2003,Queensland,212.3625,4122624.25,0.051511485675659135
2003,Queensland,212.3625,4233631.5,0.0501608370969462
2003,Queensland,212.3625,4337991.25,0.048954109808312773
2003,Queensland,212.3625,4412724.25,0.048125032965746724
2003,Queensland,212.3625,4487875.5,0.04731916025745367
2003,Queensland,212.3625,4579426.0,0.046373169912561095
2003,Queensland,212.3625,4660869.25,0.04556285289487578
2003,Queensland,212.3625,4726679.0,0.04492847938267016
2003,Queensland,212.3625,4784646.0,0.044384161336073764
2003,Queensland,212.3625,4854983.0,0.043741141833040405
2003,Queensland,212.3625,4934711.0,0.04303443504594291
2003,Queensland,212.3625,5016638.75,0.04233163091522187
2003,Queensland,212.3625,5099858.5,0.04164086121212971
2003,Queensland,212.3625,5169329.5,0.0410812466104163
2003,Queensland,212.3625,5227907.5,0.040620936770591295
2003,Queensland,212.3625,5338412.75,0.03978008257229642
2003,Queensland,212.3625,5477571.5,0.038769461977812614
2003,Queensland,212.3625,5560452.0,0.0381915894607129
2004,Queensland,239.5,3665558.75,0.06533792426597991
2004,Queensland,239.5,3755007.25,0.06378150135395877
2004,Queensland,239.5,3840773.5,0.06235723090674313
2004,Queensland,239.5,3930028.5,0.060941033888176635
2004,Queensland,239.5,4020767.5,0.05956574211266879
2004,Queensland,239.5,4122624.25,0.05809406472103297
2004,Queensland,239.5,4233631.5,0.05657081869312433
2004,Queensland,239.5,4337991.25,0.05520988545101376
2004,Queensland,239.5,4412724.25,0.054274862065083716
2004,Queensland,239.5,4487875.5,0.05336600803654201
2004,Queensland,239.5,4579426.0,0.0522991309391177
2004,Queensland,239.5,4660869.25,0.05138526466924598
2004,Queensland,239.5,4726679.0,0.05066982547365709
2004,Queensland,239.5,4784646.0,0.050055949802764926
2004,Queensland,239.5,4854983.0,0.04933075975755219
2004,Queensland,239.5,4934711.0,0.04853374392137655
2004,Queensland,239.5,5016638.75,0.047741129456451294
2004,Queensland,239.5,5099858.5,0.04696208728144124
2004,Queensland,239.5,5169329.5,0.046330960330541904
2004,Queensland,239.5,5227907.5,0.04581182815495492
2004,Queensland,239.5,5338412.75,0.04486352240185999
2004,Queensland,239.5,5477571.5,0.043723756047730274
2004,Queensland,239.5,5560452.0,0.043072038028563145
2005,Queensland,281.25,3665558.75,0.07672772943551921
2005,Queensland,281.25,3755007.25,0.0748999885419662
2005,Queensland,281.25,3840773.5,0.07322743712952612
2005,Queensland,281.25,3930028.5,0.07156436651795273
2005,Queensland,281.25,4020767.5,0.06994933181289394
2005,Queensland,281.25,4122624.25,0.06822110940622347
2005,Queensland,281.25,4233631.5,0.06643232884109068
2005,Queensland,281.25,4337991.25,0.06483415567055374
2005,Queensland,281.25,4412724.25,0.06373613760252524
2005,Queensland,281.25,4487875.5,0.062668850773601
2005,Queensland,281.25,4579426.0,0.061415994056897086
2005,Queensland,281.25,4660869.25,0.06034282124520013
2005,Queensland,281.25,4726679.0,0.05950266561363697
2005,Queensland,281.25,4784646.0,0.05878177821305902
2005,Queensland,281.25,4854983.0,0.05793017194910878
2005,Queensland,281.25,4934711.0,0.056994219114351374
2005,Queensland,281.25,5016638.75,0.05606343490449656
2005,Queensland,281.25,5099858.5,0.0551485889265359
2005,Queensland,281.25,5169329.5,0.05440744297688897
2005,Queensland,281.25,5227907.5,0.053797814900129734
2005,Queensland,281.25,5338412.75,0.052684199062727026
2005,Queensland,281.25,5477571.5,0.05134574692452668
2005,Queensland,281.25,5560452.0,0.050580420440640435
2006,Queensland,317.475,3665558.75,0.08661026098681408
2006,Queensland,317.475,3755007.25,0.08454710706617144
2006,Queensland,317.475,3840773.5,0.0826591310318091
2006,Queensland,317.475,3930028.5,0.08078185692546505
2006,Queensland,317.475,4020767.5,0.07895880575039467
2006,Queensland,317.475,4122624.25,0.07700798829774506
2006,Queensland,317.475,4233631.5,0.07498881279582316
2006,Queensland,317.475,4337991.25,0.07318479492092106
2006,Queensland,317.475,4412724.25,0.0719453521257305
2006,Queensland,317.475,4487875.5,0.07074059875324082
2006,Queensland,317.475,4579426.0,0.06932637409142543
2006,Queensland,317.475,4660869.25,0.0681149766215819
2006,Queensland,317.475,4726679.0,0.06716660894467341
2006,Queensland,317.475,4784646.0,0.06635287124690102
2006,Queensland,317.475,4854983.0,0.065391578096154
2006,Queensland,317.475,4934711.0,0.06433507453627983
2006,Queensland,317.475,5016638.75,0.06328440532019572
2006,Queensland,317.475,5099858.5,0.062251727180273726
2006,Queensland,317.475,5169329.5,0.061415121632312275
2006,Queensland,317.475,5227907.5,0.06072697345926645
2006,Queensland,317.475,5338412.75,0.05946992390200627
2006,Queensland,317.475,5477571.5,0.05795907912840572
2006,Queensland,317.475,5560452.0,0.05709517859339493
2007,Queensland,367.0,3665558.75,0.10012116161008196
2007,Queensland,367.0,3755007.25,0.09773616282631678
2007,Queensland,367.0,3840773.5,0.09555366907212831
2007,Queensland,367.0,3930028.5,0.09338354670964855
2007,Queensland,367.0,4020767.5,0.09127610586784737
2007,Queensland,367.0,4122624.25,0.08902096765185427
2007,Queensland,367.0,4233631.5,0.0866868077677521
2007,Queensland,367.0,4337991.25,0.08460136935499812
2007,Queensland,367.0,4412724.25,0.08316857777822849
2007,Queensland,367.0,4487875.5,0.0817758870539078
2007,Queensland,367.0,4579426.0,0.08014104824491104
2007,Queensland,367.0,4660869.25,0.07874067696707003
2007,Queensland,367.0,4726679.0,0.07764436721850584
2007,Queensland,367.0,4784646.0,0.07670368925935168
2007,Queensland,367.0,4854983.0,0.07559243770781483
2007,Queensland,367.0,4934711.0,0.07437112325321585
2007,Queensland,367.0,5016638.75,0.07315655327982307
2007,Queensland,367.0,5099858.5,0.07196278092813752
2007,Queensland,367.0,5169329.5,0.07099566781339824
2007,Queensland,367.0,5227907.5,0.0702001709096804
2007,Queensland,367.0,5338412.75,0.0687470259769629
2007,Queensland,367.0,5477571.5,0.06700049465351571
2007,Queensland,367.0,5560452.0,0.06600182862832014
2008,Queensland,372.5,3665558.75,0.10162161498570989
2008,Queensland,372.5,3755007.25,0.09920087371335967
2008,Queensland,372.5,3840773.5,0.09698567228710571
2008,Queensland,372.5,3930028.5,0.09478302765488851
2008,Queensland,372.5,4020767.5,0.09264400391218841
2008,Queensland,372.5,4122624.25,0.09035506934690932
2008,Queensland,372.5,4233631.5,0.08798592886508899
2008,Queensland,372.5,4337991.25,0.08586923728811117
2008,Queensland,372.5,4412724.25,0.08441497335801121
2008,Queensland,372.5,4487875.5,0.08300141124681377
2008,Queensland,372.5,4579426.0,0.08134207212869037
2008,Queensland,372.5,4660869.25,0.07992071436030951
2008,Queensland,372.5,4726679.0,0.07880797490161696
2008,Queensland,372.5,4784646.0,0.07785319958885151
2008,Queensland,372.5,4854983.0,0.07672529440370852
2008,Queensland,372.5,4934711.0,0.07548567687145205
2008,Queensland,372.5,5016638.75,0.07425290489573322
2008,Queensland,372.5,5099858.5,0.07304124222270088
2008,Queensland,372.5,5169329.5,0.0720596355871685
2008,Queensland,372.5,5227907.5,0.07125221706772739
2008,Queensland,372.5,5338412.75,0.06977729475863402
2008,Queensland,372.5,5477571.5,0.06800458926003979
2008,Queensland,372.5,5560452.0,0.06699095685027044
2009,Queensland,379.45,3665558.75,0.10351764243309428
2009,Queensland,379.45,3755007.25,0.10105173565244115
2009,Queensland,379.45,3840773.5,0.09879520362239533
2009,Queensland,379.45,3930028.5,0.09655146266750991
2009,Queensland,379.45,4020767.5,0.09437252962276481
2009,Queensland,379.45,4122624.25,0.09204088876156977
2009,Queensland,379.45,4233631.5,0.08962754552445105
2009,Queensland,379.45,4337991.25,0.0874713613126813
2009,Queensland,379.45,4412724.25,0.08598996413610027
2009,Queensland,379.45,4487875.5,0.08455002818148587
2009,Queensland,379.45,4579426.0,0.08285972958182969
2009,Queensland,379.45,4660869.25,0.08141185252085756
2009,Queensland,379.45,4726679.0,0.08027835188300285
2009,Queensland,379.45,4784646.0,0.0793057626415831
2009,Queensland,379.45,4854983.0,0.07815681331942873
2009,Queensland,379.45,4934711.0,0.0768940673526778
2009,Queensland,379.45,5016638.75,0.07563829466492879
2009,Queensland,379.45,5099858.5,0.07440402513128551
2009,Queensland,379.45,5169329.5,0.07340410395584185
2009,Queensland,379.45,5227907.5,0.07258162084925948
2009,Queensland,379.45,5338412.75,0.07107917985547296
2009,Queensland,379.45,5477571.5,0.06927339971737476
2009,Queensland,379.45,5560452.0,0.06824085523982583
2010,Queensland,392.625,3665558.75,0.10711191029198482
2010,Queensland,392.625,3755007.25,0.10456038400458481
2010,Queensland,392.625,3840773.5,0.10222550223281847
2010,Queensland,392.625,3930028.5,0.09990385565906201
2010,Queensland,392.625,4020767.5,0.09764926721079993
2010,Queensland,392.625,4122624.25,0.09523666873108798
2010,Queensland,392.625,4233631.5,0.0927395310621626
2010,Queensland,392.625,4337991.25,0.09050848131609301
2010,Queensland,392.625,4412724.25,0.08897564809312523
2010,Queensland,392.625,4487875.5,0.08748571567994701
2010,Queensland,392.625,4579426.0,0.08573672770342833
2010,Queensland,392.625,4660869.25,0.08423857845829938
2010,Queensland,392.625,4726679.0,0.08306572119663722
2010,Queensland,392.625,4784646.0,0.08205936238543039
2010,Queensland,392.625,4854983.0,0.08087052004095586
2010,Queensland,392.625,4934711.0,0.07956392988363452
2010,Queensland,392.625,5016638.75,0.0782645551266772
2010,Queensland,392.625,5099858.5,0.07698743014144412
2010,Queensland,392.625,5169329.5,0.075952790395737
2010,Queensland,392.625,5227907.5,0.07510174960058111
2010,Queensland,392.625,5338412.75,0.07354714189156693
2010,Queensland,392.625,5477571.5,0.07167866270663925
2010,Queensland,392.625,5560452.0,0.07061026693513404
2011,Queensland,383.95,3665558.75,0.10474528610406258
2011,Queensland,383.95,3755007.25,0.10225013546911262
2011,Queensland,383.95,3840773.5,0.09996684261646775
2011,Queensland,383.95,3930028.5,0.09769649253179716
2011,Queensland,383.95,4020767.5,0.09549171893177111
2011,Queensland,383.95,4122624.25,0.09313242651206935
2011,Queensland,383.95,4233631.5,0.0906904627859085
2011,Queensland,383.95,4337991.25,0.08850870780341016
2011,Queensland,383.95,4412724.25,0.08700974233774068
2011,Queensland,383.95,4487875.5,0.08555272979386348
2011,Queensland,383.95,4579426.0,0.08384238548674004
2011,Queensland,383.95,4660869.25,0.08237733766078076
2011,Queensland,383.95,4726679.0,0.08123039453282103
2011,Queensland,383.95,4784646.0,0.08024627109299204
2011,Queensland,383.95,4854983.0,0.07908369607061445
2011,Queensland,383.95,4934711.0,0.07780597485850742
2011,Queensland,383.95,5016638.75,0.07653530962340073
2011,Queensland,383.95,5099858.5,0.07528640255411008
2011,Queensland,383.95,5169329.5,0.07427462304347208
2011,Queensland,383.95,5227907.5,0.07344238588766155
2011,Queensland,383.95,5338412.75,0.0719221270404766
2011,Queensland,383.95,5477571.5,0.07009493166816717
2011,Queensland,383.95,5560452.0,0.06905014196687607
2012,Queensland,378.75,3665558.75,0.10332667563983254
2012,Queensland,378.75,3755007.25,0.10086531790318115
2012,Queensland,378.75,3840773.5,0.09861294866776185
2012,Queensland,378.75,3930028.5,0.09637334691084301
2012,Queensland,378.75,4020767.5,0.09419843350803049
2012,Queensland,378.75,4122624.25,0.09187109400038095
2012,Queensland,378.75,4233631.5,0.08946220283933545
2012,Queensland,378.75,4337991.25,0.08730999630301237
2012,Queensland,378.75,4412724.25,0.08583133197140067
2012,Queensland,378.75,4487875.5,0.08439405237511602
2012,Queensland,378.75,4579426.0,0.08270687199662141
2012,Queensland,378.75,4660869.25,0.08126166594353618
2012,Queensland,378.75,4726679.0,0.0801302563596978
2012,Queensland,378.75,4784646.0,0.07915946132691948
2012,Queensland,378.75,4854983.0,0.07801263155813316
2012,Queensland,378.75,4934711.0,0.07675221507399319
2012,Queensland,378.75,5016638.75,0.07549875900472204
2012,Queensland,378.75,5099858.5,0.07426676642106834
2012,Queensland,378.75,5169329.5,0.07326868987554382
2012,Queensland,378.75,5227907.5,0.07244772406550805
2012,Queensland,378.75,5338412.75,0.07094805473780573
2012,Queensland,378.75,5477571.5,0.0691456058583626
2012,Queensland,378.75,5560452.0,0.06811496619339578
2013,Queensland,389.2,3665558.75,0.1061775370535256
2013,Queensland,389.2,3755007.25,0.10364826858856264
2013,Queensland,389.2,3840773.5,0.1013337547762189
2013,Queensland,389.2,3930028.5,0.09903236070679895
2013,Queensland,389.2,4020767.5,0.09679743979227846
2013,Queensland,389.2,4122624.25,0.09440588722098552
2013,Queensland,389.2,4233631.5,0.09193053292427553
2013,Queensland,389.2,4337991.25,0.08971894537592716
2013,Queensland,389.2,4412724.25,0.08819948357298782
2013,Queensland,389.2,4487875.5,0.08672254834163737
2013,Queensland,389.2,4579426.0,0.08498881737580212
2013,Queensland,389.2,4660869.25,0.08350373699069116
2013,Queensland,389.2,4726679.0,0.08234111095760893
2013,Queensland,389.2,4784646.0,0.08134353095296915
2013,Queensland,389.2,4854983.0,0.08016505928033116
2013,Queensland,389.2,4934711.0,0.07886986694864198
2013,Queensland,389.2,5016638.75,0.07758182707495133
2013,Queensland,389.2,5099858.5,0.07631584288073875
2013,Queensland,389.2,5169329.5,0.07529022864570734
2013,Queensland,389.2,5227907.5,0.07444661176579731
2013,Queensland,389.2,5338412.75,0.07290556542298082
2013,Queensland,389.2,5477571.5,0.07105338561075834
2013,Queensland,389.2,5560452.0,0.06999430981510137
2014,Queensland,393.75,3665558.75,0.1074188212097269
2014,Queensland,393.75,3755007.25,0.10485998395875268
2014,Queensland,393.75,3840773.5,0.10251841198133657
2014,Queensland,393.75,3930028.5,0.10019011312513383
2014,Queensland,393.75,4020767.5,0.0979290645380515
2014,Queensland,393.75,4122624.25,0.09550955316871286
2014,Queensland,393.75,4233631.5,0.09300526037752695
2014,Queensland,393.75,4337991.25,0.09076781793877524
2014,Queensland,393.75,4412724.25,0.08923059264353533
2014,Queensland,393.75,4487875.5,0.0877363910830414
2014,Queensland,393.75,4579426.0,0.08598239167965592
2014,Queensland,393.75,4660869.25,0.08447994974328019
2014,Queensland,393.75,4726679.0,0.08330373185909176
2014,Queensland,393.75,4784646.0,0.08229448949828264
2014,Queensland,393.75,4854983.0,0.0811022407287523
2014,Queensland,393.75,4934711.0,0.07979190676009193
2014,Queensland,393.75,5016638.75,0.07848880886629518
2014,Queensland,393.75,5099858.5,0.07720802449715027
2014,Queensland,393.75,5169329.5,0.07617042016764457
2014,Queensland,393.75,5227907.5,0.07531694086018163
2014,Queensland,393.75,5338412.75,0.07375787868781783
2014,Queensland,393.75,5477571.5,0.07188404569433736
2014,Queensland,393.75,5560452.0,0.07081258861689661
2015,Queensland,413.825,3665558.75,0.11289547603076884
2015,Queensland,413.825,3755007.25,0.11020617869645924
2015,Queensland,413.825,3840773.5,0.10774522371600408
2015,Queensland,413.825,3930028.5,0.1052982185752597
2015,Queensland,413.825,4020767.5,0.10292189239989628
2015,Queensland,413.825,4122624.25,0.10037902435566375
2015,Queensland,413.825,4233631.5,0.09774705238280658
2015,Queensland,413.825,4337991.25,0.09539553589463787
2015,Queensland,413.825,4412724.25,0.09377993650974226
2015,Queensland,413.825,4487875.5,0.09220955438714822
2015,Queensland,413.825,4579426.0,0.09036612885545044
2015,Queensland,413.825,4660869.25,0.08878708622860425
2015,Queensland,413.825,4726679.0,0.08755089990244737
2015,Queensland,413.825,4784646.0,0.08649020220095698
2015,Queensland,413.825,4854983.0,0.08523716766876424
2015,Queensland,413.825,4934711.0,0.08386002746665408
2015,Queensland,413.825,5016638.75,0.08249049226436725
2015,Queensland,413.825,5099858.5,0.08114440822230656
2015,Queensland,413.825,5169329.5,0.08005390254190606
2015,Queensland,413.825,5227907.5,0.07915690933705312
2015,Queensland,413.825,5338412.75,0.07751835974091738
2015,Queensland,413.825,5477571.5,0.07554899100815024
2015,Queensland,413.825,5560452.0,0.07442290662701521
2016,Queensland,431.0,3665558.75,0.11758098270829788
2016,Queensland,431.0,3755007.25,0.11478007133008865
2016,Queensland,431.0,3840773.5,0.11221697921004714
2016,Queensland,431.0,3930028.5,0.10966841589062268
2016,Queensland,431.0,4020767.5,0.10719346492927034
2016,Queensland,431.0,4122624.25,0.1045450601034038
2016,Queensland,431.0,4233631.5,0.10180385326403585
2016,Queensland,431.0,4337991.25,0.09935474166758636
2016,Queensland,431.0,4412724.25,0.09767208997933646
2016,Queensland,431.0,4487875.5,0.09603653220772279
2016,Queensland,431.0,4579426.0,0.09411659889252495
2016,Queensland,431.0,4660869.25,0.09247202117931114
2016,Queensland,431.0,4726679.0,0.09118452934925346
2016,Queensland,431.0,4784646.0,0.09007980945716779
2016,Queensland,431.0,4854983.0,0.08877477016912315
2016,Queensland,431.0,4934711.0,0.08734047444723714
2016,Queensland,431.0,5016638.75,0.08591409935586851
2016,Queensland,431.0,5099858.5,0.08451214871942035
2016,Queensland,431.0,5169329.5,0.08337638372636141
